epiweek,time_value,issue,geo_type,geo_value,flu_tests,fluah1pdm09_positive_tests,fluah3_positive_tests,fluauns_positive_tests,flua_positive_tests,flub_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,hpiv1_positive_tests,hpiv2_positive_tests,hpiv3_positive_tests,hpiv4_positive_tests,hpivother_positive_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,evrv_tests,evrv_positive_tests,hcov_tests,hcov_positive_tests,fluah1n1pdm09_positive_tests
202131,2021-08-07,2021-08-12,lab,québec-chaudière-appalaches,27.0,0.0,0.0,0.0,0.0,0.0,27.0,2.0,24.0,0.0,0.0,5.0,0.0,0.0,24.0,1.0,24.0,0.0,,,24.0,0.0,
202131,2021-08-07,2021-08-12,lab,centre-du-québec,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,12.0,1.0,12.0,0.0,,,12.0,0.0,
202131,2021-08-07,2021-08-12,lab,montréal-laval,350.0,0.0,0.0,0.0,0.0,0.0,350.0,49.0,109.0,0.0,0.0,11.0,0.0,0.0,109.0,5.0,109.0,4.0,,,109.0,3.0,
202131,2021-08-07,2021-08-12,lab,ouest du québec,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,
202131,2021-08-07,2021-08-12,lab,montérégie,7.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,
202131,2021-08-07,2021-08-12,region,qc,787.0,0.0,0.0,0.0,0.0,0.0,424.0,52.0,145.0,0.0,0.0,19.0,0.0,0.0,145.0,7.0,145.0,4.0,,,145.0,3.0,
202131,2021-08-07,2021-08-12,lab,p.h.o.l. - ottawa,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,15.0,1.0,15.0,0.0,
202131,2021-08-07,2021-08-12,lab,cheo - ottawa,66.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,18.0,0.0,18.0,1.0,18.0,0.0,
202131,2021-08-07,2021-08-12,lab,p.h.o.l. - kingston,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,9.0,7.0,9.0,0.0,
202131,2021-08-07,2021-08-12,lab,uhn / mount sinai hospital,290.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,
202131,2021-08-07,2021-08-12,lab,p.h.o.l. - toronto,117.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,117.0,0.0,0.0,0.0,0.0,2.0,117.0,2.0,117.0,0.0,117.0,33.0,117.0,0.0,
202131,2021-08-07,2021-08-12,lab,sick kids hospital - toronto,,,,,,,,,,,,,,,,,,,,,,,
202131,2021-08-07,2021-08-12,lab,sunnybrook & women's college hsc,,,,,,,,,,,,,,,,,,,,,,,
202131,2021-08-07,2021-08-12,lab,p.h.o.l. - sault ste. marie,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,
202131,2021-08-07,2021-08-12,lab,p.h.o.l. - timmins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
202131,2021-08-07,2021-08-12,lab,st. joseph's - london,,,,,,,,,,,,,,,,,,,,,,,
202131,2021-08-07,2021-08-12,lab,p.h.o.l. - london,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,25.0,3.0,25.0,0.0,
202131,2021-08-07,2021-08-12,lab,p.h.o.l. - orillia,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,6.0,10.0,0.0,
202131,2021-08-07,2021-08-12,lab,p.h.o.l. - thunder bay,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
202131,2021-08-07,2021-08-12,lab,p.h.o.l. - sudbury,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,1.0,
202131,2021-08-07,2021-08-12,lab,p.h.o.l. - hamilton,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,3.0,6.0,0.0,
202131,2021-08-07,2021-08-12,lab,p.h.o.l. - peterborough,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,7.0,2.0,7.0,0.0,
202131,2021-08-07,2021-08-12,lab,st. joseph's - hamilton,,,,,,,,,,,,,,,,,,,,,,,
202131,2021-08-07,2021-08-12,region,on,557.0,0.0,0.0,0.0,0.0,0.0,557.0,0.0,227.0,0.0,0.0,1.0,0.0,2.0,227.0,2.0,227.0,0.0,227.0,56.0,227.0,1.0,
202131,2021-08-07,2021-08-12,lab,province of manitoba,999.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,71.0,0.0,13.0,5.0,71.0,0.0,
202131,2021-08-07,2021-08-12,lab,province of saskatchewan,43.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,49.0,0.0,49.0,10.0,49.0,0.0,
202131,2021-08-07,2021-08-12,lab,province of alberta,1117.0,0.0,0.0,0.0,0.0,0.0,431.0,0.0,431.0,0.0,0.0,5.0,2.0,0.0,431.0,3.0,431.0,0.0,431.0,156.0,431.0,2.0,
202131,2021-08-07,2021-08-12,region,prairies,2159.0,0.0,0.0,0.0,0.0,0.0,1473.0,0.0,493.0,0.0,0.0,5.0,2.0,0.0,493.0,3.0,551.0,0.0,493.0,171.0,551.0,2.0,
202131,2021-08-07,2021-08-12,region,bc,495.0,0.0,0.0,0.0,0.0,0.0,495.0,1.0,201.0,0.0,0.0,0.0,0.0,0.0,201.0,1.0,201.0,0.0,197.0,16.0,196.0,1.0,
202131,2021-08-07,2021-08-12,lab,yk,87.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,,,,,,,,,,,,,,,
202131,2021-08-07,2021-08-12,lab,nt,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
202131,2021-08-07,2021-08-12,lab,nu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
202131,2021-08-07,2021-08-12,region,territories,90.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
202131,2021-08-07,2021-08-12,nation,ca,4398.0,0.0,0.0,0.0,0.0,0.0,3339.0,54.0,1338.0,0.0,0.0,26.0,2.0,2.0,1338.0,16.0,1396.0,4.0,1188.0,263.0,1252.0,7.0,
202130,2021-07-31,2021-08-05,lab,nl,,,,,,,,,,,,,,,,,,,,,,,
202130,2021-07-31,2021-08-05,lab,pe,38.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,38.0,0.0,38.0,13.0,38.0,0.0,
202130,2021-07-31,2021-08-05,lab,ns,67.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,34.0,0.0,34.0,2.0,34.0,0.0,
202130,2021-07-31,2021-08-05,lab,nb,148.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,99.0,0.0,99.0,0.0,99.0,0.0,
202130,2021-07-31,2021-08-05,region,atlantic,253.0,0.0,0.0,0.0,0.0,0.0,244.0,0.0,171.0,0.0,0.0,0.0,0.0,0.0,171.0,2.0,171.0,0.0,171.0,15.0,171.0,0.0,
202130,2021-07-31,2021-08-05,lab,région nord-est,405.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,
202130,2021-07-31,2021-08-05,lab,québec-chaudière-appalaches,30.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,29.0,0.0,0.0,3.0,0.0,0.0,29.0,0.0,29.0,0.0,,,29.0,0.0,
202130,2021-07-31,2021-08-05,lab,centre-du-québec,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,11.0,0.0,,,11.0,0.0,
202130,2021-07-31,2021-08-05,lab,montréal-laval,415.0,0.0,0.0,0.0,0.0,0.0,415.0,54.0,135.0,0.0,0.0,17.0,0.0,0.0,135.0,3.0,135.0,0.0,,,135.0,4.0,
202130,2021-07-31,2021-08-05,lab,ouest du québec,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,
202130,2021-07-31,2021-08-05,lab,montérégie,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,
202130,2021-07-31,2021-08-05,region,qc,875.0,0.0,0.0,0.0,0.0,0.0,491.0,56.0,175.0,0.0,0.0,20.0,0.0,0.0,175.0,4.0,175.0,0.0,,,175.0,4.0,
202130,2021-07-31,2021-08-05,lab,p.h.o.l. - ottawa,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,9.0,3.0,9.0,0.0,
202130,2021-07-31,2021-08-05,lab,cheo - ottawa,61.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,21.0,0.0,0.0,2.0,0.0,0.0,21.0,0.0,21.0,0.0,21.0,4.0,21.0,0.0,
202130,2021-07-31,2021-08-05,lab,p.h.o.l. - kingston,21.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,20.0,0.0,21.0,11.0,20.0,0.0,
202130,2021-07-31,2021-08-05,lab,uhn / mount sinai hospital,417.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,61.0,1.0,61.0,0.0,61.0,0.0,61.0,0.0,
202130,2021-07-31,2021-08-05,lab,p.h.o.l. - toronto,101.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,101.0,2.0,101.0,0.0,101.0,34.0,101.0,0.0,
202130,2021-07-31,2021-08-05,lab,sick kids hospital - toronto,,,,,,,,,,,,,,,,,,,,,,,
202130,2021-07-31,2021-08-05,lab,sunnybrook & women's college hsc,,,,,,,,,,,,,,,,,,,,,,,
202130,2021-07-31,2021-08-05,lab,p.h.o.l. - sault ste. marie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
202130,2021-07-31,2021-08-05,lab,p.h.o.l. - timmins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
202130,2021-07-31,2021-08-05,lab,st. joseph's - london,,,,,,,,,,,,,,,,,,,,,,,
202130,2021-07-31,2021-08-05,lab,p.h.o.l. - london,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,
202130,2021-07-31,2021-08-05,lab,p.h.o.l. - orillia,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,4.0,6.0,0.0,
202130,2021-07-31,2021-08-05,lab,p.h.o.l. - thunder bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
202130,2021-07-31,2021-08-05,lab,p.h.o.l. - sudbury,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,13.0,0.0,13.0,1.0,13.0,0.0,
202130,2021-07-31,2021-08-05,lab,p.h.o.l. - hamilton,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,14.0,1.0,14.0,0.0,
202130,2021-07-31,2021-08-05,lab,p.h.o.l. - peterborough,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,12.0,2.0,12.0,0.0,
202130,2021-07-31,2021-08-05,lab,st. joseph's - hamilton,,,,,,,,,,,,,,,,,,,,,,,
202130,2021-07-31,2021-08-05,region,on,665.0,0.0,0.0,0.0,0.0,0.0,665.0,0.0,269.0,0.0,0.0,2.0,0.0,1.0,269.0,4.0,268.0,0.0,269.0,60.0,268.0,0.0,
202130,2021-07-31,2021-08-05,lab,province of manitoba,898.0,0.0,0.0,0.0,0.0,0.0,898.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,48.0,0.0,10.0,6.0,48.0,1.0,
202130,2021-07-31,2021-08-05,lab,province of saskatchewan,44.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,52.0,0.0,52.0,8.0,52.0,1.0,
202130,2021-07-31,2021-08-05,lab,province of alberta,1644.0,0.0,0.0,0.0,0.0,0.0,747.0,0.0,747.0,2.0,0.0,5.0,0.0,0.0,747.0,3.0,747.0,0.0,747.0,363.0,747.0,1.0,
202130,2021-07-31,2021-08-05,region,prairies,2586.0,0.0,0.0,0.0,0.0,0.0,1689.0,0.0,809.0,2.0,0.0,5.0,0.0,0.0,809.0,3.0,847.0,0.0,809.0,377.0,847.0,3.0,
202130,2021-07-31,2021-08-05,region,bc,499.0,0.0,0.0,0.0,0.0,0.0,498.0,0.0,232.0,0.0,0.0,0.0,1.0,0.0,232.0,2.0,232.0,0.0,232.0,37.0,229.0,0.0,
202130,2021-07-31,2021-08-05,lab,yk,93.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,,,,,,,,,,,,,,,
202130,2021-07-31,2021-08-05,lab,nt,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,1.0,4.0,0.0,
202130,2021-07-31,2021-08-05,lab,nu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
202130,2021-07-31,2021-08-05,region,territories,98.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,1.0,4.0,0.0,
202130,2021-07-31,2021-08-05,nation,ca,4976.0,0.0,0.0,0.0,0.0,0.0,3684.0,56.0,1660.0,2.0,0.0,27.0,1.0,1.0,1660.0,15.0,1697.0,0.0,1485.0,490.0,1694.0,7.0,
202129,2021-07-24,2021-07-29,lab,nl,188.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,188.0,0.0,93.0,2.0,,,
202129,2021-07-24,2021-07-29,lab,pe,38.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,38.0,0.0,38.0,10.0,38.0,0.0,
202129,2021-07-24,2021-07-29,lab,ns,25.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,33.0,0.0,33.0,1.0,33.0,0.0,
202129,2021-07-24,2021-07-29,lab,nb,49.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,17.0,2.0,17.0,0.0,
202129,2021-07-24,2021-07-29,region,atlantic,300.0,0.0,0.0,0.0,0.0,0.0,294.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0,276.0,1.0,276.0,0.0,181.0,15.0,88.0,0.0,
202129,2021-07-24,2021-07-29,lab,région nord-est,434.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,
202129,2021-07-24,2021-07-29,lab,québec-chaudière-appalaches,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,38.0,0.0,0.0,7.0,0.0,0.0,38.0,2.0,38.0,0.0,,,38.0,0.0,
202129,2021-07-24,2021-07-29,lab,centre-du-québec,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,12.0,0.0,,,12.0,0.0,
202129,2021-07-24,2021-07-29,lab,montréal-laval,467.0,0.0,0.0,0.0,0.0,0.0,466.0,34.0,180.0,0.0,0.0,21.0,0.0,0.0,180.0,6.0,180.0,0.0,,,180.0,6.0,
202129,2021-07-24,2021-07-29,lab,ouest du québec,64.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,
202129,2021-07-24,2021-07-29,lab,montérégie,10.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,
202129,2021-07-24,2021-07-29,region,qc,989.0,0.0,0.0,0.0,0.0,0.0,519.0,36.0,230.0,0.0,0.0,28.0,0.0,0.0,230.0,9.0,230.0,0.0,,,230.0,6.0,
202129,2021-07-24,2021-07-29,lab,p.h.o.l. - ottawa,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,
202129,2021-07-24,2021-07-29,lab,cheo - ottawa,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,12.0,0.0,12.0,3.0,12.0,1.0,
202129,2021-07-24,2021-07-29,lab,p.h.o.l. - kingston,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
202129,2021-07-24,2021-07-29,lab,uhn / mount sinai hospital,330.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,
202129,2021-07-24,2021-07-29,lab,p.h.o.l. - toronto,95.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,86.0,1.0,86.0,1.0,86.0,7.0,86.0,0.0,
202129,2021-07-24,2021-07-29,lab,sick kids hospital - toronto,,,,,,,,,,,,,,,,,,,,,,,
202129,2021-07-24,2021-07-29,lab,sunnybrook & women's college hsc,,,,,,,,,,,,,,,,,,,,,,,
202129,2021-07-24,2021-07-29,lab,p.h.o.l. - sault ste. marie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
202129,2021-07-24,2021-07-29,lab,p.h.o.l. - timmins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
202129,2021-07-24,2021-07-29,lab,st. joseph's - london,,,,,,,,,,,,,,,,,,,,,,,
202129,2021-07-24,2021-07-29,lab,p.h.o.l. - london,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,
202129,2021-07-24,2021-07-29,lab,p.h.o.l. - orillia,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
202129,2021-07-24,2021-07-29,lab,p.h.o.l. - thunder bay,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,2.0,3.0,0.0,
202129,2021-07-24,2021-07-29,lab,p.h.o.l. - sudbury,8.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,1.0,6.0,1.0,
202129,2021-07-24,2021-07-29,lab,p.h.o.l. - hamilton,11.0,0.0,1.0,0.0,1.0,0.0,10.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,
202129,2021-07-24,2021-07-29,lab,p.h.o.l. - peterborough,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,
202129,2021-07-24,2021-07-29,lab,st. joseph's - hamilton,,,,,,,,,,,,,,,,,,,,,,,
202129,2021-07-24,2021-07-29,region,on,540.0,0.0,1.0,0.0,1.0,0.0,539.0,1.0,148.0,0.0,0.0,0.0,0.0,0.0,148.0,2.0,148.0,1.0,148.0,13.0,148.0,2.0,
202129,2021-07-24,2021-07-29,lab,province of manitoba,1231.0,0.0,0.0,0.0,0.0,0.0,1231.0,0.0,36.0,0.0,0.0,1.0,0.0,0.0,36.0,0.0,76.0,0.0,36.0,1.0,76.0,1.0,
202129,2021-07-24,2021-07-29,lab,province of saskatchewan,26.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,33.0,0.0,33.0,11.0,33.0,0.0,
202129,2021-07-24,2021-07-29,lab,province of alberta,1220.0,0.0,0.0,0.0,0.0,0.0,447.0,0.0,447.0,0.0,0.0,0.0,0.0,0.0,447.0,2.0,447.0,0.0,447.0,178.0,447.0,3.0,
202129,2021-07-24,2021-07-29,region,prairies,2477.0,0.0,0.0,0.0,0.0,0.0,1704.0,0.0,516.0,0.0,0.0,1.0,0.0,0.0,516.0,2.0,556.0,0.0,516.0,190.0,556.0,4.0,
202129,2021-07-24,2021-07-29,region,bc,461.0,0.0,0.0,0.0,0.0,0.0,460.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,174.0,1.0,174.0,1.0,174.0,21.0,174.0,1.0,
202129,2021-07-24,2021-07-29,lab,yk,118.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,,,,,,,,,,,,,,,
202129,2021-07-24,2021-07-29,lab,nt,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,
202129,2021-07-24,2021-07-29,lab,nu,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,
202129,2021-07-24,2021-07-29,region,territories,121.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,3.0,3.0,0.0,
202129,2021-07-24,2021-07-29,nation,ca,4888.0,0.0,1.0,0.0,1.0,0.0,3637.0,37.0,1347.0,0.0,0.0,29.0,0.0,0.0,1347.0,15.0,1387.0,2.0,1022.0,242.0,1199.0,13.0,
202128,2021-07-17,2021-07-22,lab,nl,221.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,221.0,0.0,0.0,0.0,0.0,0.0,221.0,1.0,221.0,0.0,100.0,3.0,,,
202128,2021-07-17,2021-07-22,lab,pe,34.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,34.0,0.0,34.0,6.0,34.0,0.0,
202128,2021-07-17,2021-07-22,lab,ns,41.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,35.0,0.0,35.0,1.0,35.0,0.0,
202128,2021-07-17,2021-07-22,lab,nb,125.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,98.0,0.0,98.0,0.0,98.0,0.0,
202128,2021-07-17,2021-07-22,region,atlantic,421.0,0.0,0.0,0.0,0.0,0.0,416.0,0.0,388.0,0.0,0.0,0.0,0.0,0.0,388.0,1.0,388.0,0.0,267.0,10.0,167.0,0.0,
202128,2021-07-17,2021-07-22,lab,région nord-est,420.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,
202128,2021-07-17,2021-07-22,lab,québec-chaudière-appalaches,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,29.0,0.0,0.0,4.0,0.0,0.0,29.0,1.0,29.0,0.0,,,29.0,0.0,
202128,2021-07-17,2021-07-22,lab,centre-du-québec,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,19.0,0.0,0.0,6.0,0.0,0.0,19.0,2.0,19.0,0.0,,,19.0,0.0,
202128,2021-07-17,2021-07-22,lab,montréal-laval,418.0,0.0,0.0,0.0,0.0,0.0,418.0,32.0,124.0,25.0,0.0,31.0,0.0,0.0,124.0,6.0,124.0,0.0,,,124.0,6.0,
202128,2021-07-17,2021-07-22,lab,ouest du québec,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,
202128,2021-07-17,2021-07-22,lab,montérégie,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,
202128,2021-07-17,2021-07-22,region,qc,906.0,0.0,0.0,0.0,0.0,0.0,508.0,32.0,172.0,25.0,0.0,41.0,0.0,0.0,172.0,9.0,172.0,0.0,,,172.0,6.0,
